Time Frame,Zone 1,Zone 2,Zone 3,Zone 4
2017-02-13 13:10:00,27.3897342682,44.086359024,27.6659488678,58.0303344727
2017-02-13 13:15:00,28.1752847036,43.6183840434,27.6659488678,58.0303344727
2017-02-13 13:20:00,28.9947004318,43.1840496063,27.6659488678,58.0303344727
2017-02-13 13:25:00,29.7800814311,44.5424588521,27.6659488678,58.0303344727
2017-02-13 13:30:00,30.5987138748,47.9607696533,27.6659488678,58.0303344727
2017-02-13 13:35:00,31.3841247559,47.9607696533,27.6659488678,58.0303344727
2017-02-13 13:40:00,29.6324577331,47.9607696533,27.6659488678,58.0303344727
2017-02-13 13:45:00,27.2116546631,47.9607696533,27.6659488678,58.0303344727
2017-02-13 13:50:00,27.2116546631,47.9607696533,27.6659488678,58.0303344727
2017-02-13 13:55:00,27.2116546631,53.5270118714,27.6659488678,58.0303344727
2017-02-13 14:00:00,27.2116546631,53.9951114655,27.6659488678,58.0303344727
2017-02-13 14:05:00,27.2116546631,54.3958384196,27.6659488678,58.0303344727
2017-02-13 14:10:00,27.2116546631,54.8469581604,27.6659488678,58.0303344727
2017-02-13 14:15:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 14:20:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 14:25:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 14:30:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 14:35:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 14:40:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 14:45:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 14:50:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 14:55:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 15:00:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 15:05:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 15:10:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 15:15:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 15:20:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 15:25:00,27.2116546631,50.0523300171,27.6659488678,58.0303344727
2017-02-13 15:30:00,27.2116546631,50.0523300171,27.6659488678,55.4289798737
2017-02-13 15:35:00,27.2116546631,50.0523300171,27.6659488678,52.2597923279
2017-02-13 15:40:00,27.2116546631,50.0523300171,27.6659488678,51.5740337372
2017-02-13 15:45:00,27.2116546631,50.0523300171,27.6659488678,50.820728302
2017-02-13 15:50:00,27.2116546631,50.0523300171,27.6659488678,50.0682411194
2017-02-13 15:55:00,27.2116546631,50.0523300171,27.6659488678,49.4161783854
2017-02-13 16:00:00,27.2116546631,50.0523300171,27.6659488678,48.6634483337
2017-02-13 16:05:00,27.2116546631,50.0523300171,27.6659488678,47.9104245504
2017-02-13 16:10:00,27.2116546631,50.0523300171,27.6659488678,47.2066383362
2017-02-13 16:15:00,27.2116546631,50.0523300171,27.6659488678,46.5044695536
2017-02-13 16:20:00,27.2116546631,50.0523300171,27.6659488678,45.7506027222
2017-02-13 16:25:00,27.2116546631,50.0523300171,27.6659488678,44.9973551432
2017-02-13 16:30:00,27.2116546631,50.0523300171,27.6659488678,44.2449684143
2017-02-13 16:35:00,27.2116546631,50.0523300171,27.6659488678,43.5932490031
2017-02-13 16:40:00,27.2116546631,50.0523300171,27.6659488678,42.8412361145
2017-02-13 16:45:00,30.7137324015,48.27501297,27.6659488678,42.0874099731
2017-02-13 16:50:00,33.1166610718,44.4191951752,27.6659488678,41.3341693878
2017-02-13 16:55:00,33.885635376,44.0178400675,27.6659488678,40.6814193726
2017-02-13 17:00:00,34.6715164184,43.6165676117,27.6659488678,39.9277477265
2017-02-13 17:05:00,35.4905853272,43.2151705424,27.6659488678,39.2418467204
2017-02-13 17:10:00,36.2761440277,42.8140068054,27.6659488678,38.5216674805
2017-02-13 17:15:00,37.0947558085,42.3794301351,27.6659488678,37.7682952881
2017-02-13 17:20:00,35.3545761108,41.9614906311,27.6659488678,37.0153064728
2017-02-13 17:25:00,32.9794311523,41.5768140157,27.6659488678,36.3303731283
2017-02-13 17:30:00,32.9794311523,41.1586971283,27.6659488678,35.6118125915
2017-02-13 17:35:00,32.9794311523,40.7413037618,27.6659488678,34.8594487508
2017-02-13 17:40:00,32.9794311523,40.306892395,27.6659488678,34.1071968079
2017-02-13 17:45:00,32.9794311523,39.9057159424,27.6659488678,33.3873774211
2017-02-13 17:50:00,38.3328456879,39.5046749115,27.6659488678,32.702419281
2017-02-13 17:55:00,39.1191736857,39.1035639445,27.6659488678,31.9498977661
2017-02-13 18:00:00,0.0,0.0,0.0,0.0
2017-02-13 18:05:00,0.0,0.0,0.0,0.0
2017-02-13 18:10:00,0.0,0.0,0.0,0.0
2017-02-13 18:15:00,0.0,0.0,0.0,0.0
2017-02-13 18:20:00,0.0,0.0,0.0,0.0
2017-02-13 18:25:00,0.0,0.0,0.0,0.0
2017-02-13 18:30:00,0.0,0.0,0.0,0.0
2017-02-13 18:35:00,0.0,0.0,0.0,0.0
2017-02-13 18:40:00,0.0,0.0,0.0,0.0
2017-02-13 18:45:00,0.0,0.0,0.0,0.0
2017-02-13 18:50:00,0.0,0.0,0.0,0.0
2017-02-13 18:55:00,0.0,0.0,0.0,0.0
2017-02-13 19:00:00,0.0,0.0,0.0,0.0
2017-02-13 19:05:00,0.0,0.0,0.0,0.0
2017-02-13 19:10:00,0.0,0.0,0.0,0.0
2017-02-13 19:15:00,0.0,0.0,0.0,0.0
2017-02-13 19:20:00,0.0,0.0,0.0,0.0
2017-02-13 19:25:00,0.0,0.0,0.0,0.0
2017-02-13 19:30:00,0.0,0.0,0.0,0.0
2017-02-13 19:35:00,0.0,0.0,0.0,0.0
2017-02-13 19:40:00,0.0,0.0,0.0,0.0
2017-02-13 19:45:00,0.0,0.0,0.0,0.0
2017-02-13 19:50:00,0.0,0.0,0.0,0.0
2017-02-13 19:55:00,0.0,0.0,0.0,0.0
2017-02-13 20:00:00,0.0,0.0,0.0,0.0
2017-02-13 20:05:00,0.0,0.0,0.0,0.0
2017-02-13 20:10:00,0.0,0.0,0.0,0.0
2017-02-13 20:15:00,0.0,0.0,0.0,0.0
2017-02-13 20:20:00,0.0,0.0,0.0,0.0
2017-02-13 20:25:00,0.0,0.0,0.0,0.0
2017-02-13 20:30:00,0.0,0.0,0.0,0.0
2017-02-13 20:35:00,0.0,0.0,0.0,0.0
2017-02-13 20:40:00,0.0,0.0,0.0,0.0
2017-02-13 20:45:00,0.0,0.0,0.0,0.0
2017-02-13 20:50:00,0.0,0.0,0.0,0.0
2017-02-13 20:55:00,0.0,0.0,0.0,0.0
2017-02-13 21:00:00,0.0,0.0,0.0,0.0
2017-02-13 21:05:00,0.0,0.0,0.0,0.0
2017-02-13 21:10:00,0.0,0.0,0.0,0.0
2017-02-13 21:15:00,0.0,0.0,0.0,0.0
2017-02-13 21:20:00,0.0,0.0,0.0,0.0
2017-02-13 21:25:00,0.0,0.0,0.0,0.0
2017-02-13 21:30:00,0.0,0.0,0.0,0.0
2017-02-13 21:35:00,0.0,0.0,0.0,0.0
2017-02-13 21:40:00,0.0,0.0,0.0,0.0
2017-02-13 21:45:00,0.0,0.0,0.0,0.0
2017-02-13 21:50:00,0.0,0.0,0.0,0.0
2017-02-13 21:55:00,0.0,0.0,0.0,0.0
2017-02-13 22:00:00,0.0,0.0,0.0,0.0
2017-02-13 22:05:00,0.0,0.0,0.0,0.0
2017-02-13 22:10:00,0.0,0.0,0.0,0.0
2017-02-13 22:15:00,0.0,0.0,0.0,0.0
2017-02-13 22:20:00,0.0,0.0,0.0,0.0
2017-02-13 22:25:00,0.0,0.0,0.0,0.0
2017-02-13 22:30:00,0.0,0.0,0.0,0.0
2017-02-13 22:35:00,0.0,0.0,0.0,0.0
2017-02-13 22:40:00,0.0,0.0,0.0,0.0
2017-02-13 22:45:00,0.0,0.0,0.0,0.0
2017-02-13 22:50:00,0.0,0.0,0.0,0.0
2017-02-13 22:55:00,0.0,0.0,0.0,0.0
2017-02-13 23:00:00,0.0,0.0,0.0,0.0
2017-02-13 23:05:00,0.0,0.0,0.0,0.0
2017-02-13 23:10:00,0.0,0.0,0.0,0.0
2017-02-13 23:15:00,0.0,0.0,0.0,0.0
2017-02-13 23:20:00,0.0,0.0,0.0,0.0
2017-02-13 23:25:00,0.0,0.0,0.0,0.0
2017-02-13 23:30:00,0.0,0.0,0.0,0.0
2017-02-13 23:35:00,0.0,0.0,0.0,0.0
2017-02-13 23:40:00,0.0,0.0,0.0,0.0
2017-02-13 23:45:00,0.0,0.0,0.0,0.0
2017-02-13 23:50:00,0.0,0.0,0.0,0.0
2017-02-13 23:55:00,0.0,0.0,0.0,0.0
2017-02-14 00:00:00,0.0,0.0,0.0,0.0
2017-02-14 00:05:00,0.0,0.0,0.0,0.0
2017-02-14 00:10:00,0.0,0.0,0.0,0.0
2017-02-14 00:15:00,0.0,0.0,0.0,0.0
2017-02-14 00:20:00,0.0,0.0,0.0,0.0
2017-02-14 00:25:00,0.0,0.0,0.0,0.0
2017-02-14 00:30:00,0.0,0.0,0.0,0.0
2017-02-14 00:35:00,0.0,0.0,0.0,0.0
2017-02-14 00:40:00,0.0,0.0,0.0,0.0
2017-02-14 00:45:00,0.0,0.0,0.0,0.0
2017-02-14 00:50:00,0.0,0.0,0.0,0.0
2017-02-14 00:55:00,0.0,0.0,0.0,0.0
2017-02-14 01:00:00,0.0,0.0,0.0,0.0
2017-02-14 01:05:00,0.0,0.0,0.0,0.0
2017-02-14 01:10:00,0.0,0.0,0.0,0.0
2017-02-14 01:15:00,0.0,0.0,0.0,0.0
2017-02-14 01:20:00,0.0,0.0,0.0,0.0
2017-02-14 01:25:00,0.0,0.0,0.0,0.0
2017-02-14 01:30:00,0.0,0.0,0.0,0.0
2017-02-14 01:35:00,0.0,0.0,0.0,0.0
2017-02-14 01:40:00,0.0,0.0,0.0,0.0
2017-02-14 01:45:00,0.0,0.0,0.0,0.0
2017-02-14 01:50:00,0.0,0.0,0.0,0.0
2017-02-14 01:55:00,0.0,0.0,0.0,0.0
2017-02-14 02:00:00,0.0,0.0,0.0,0.0
2017-02-14 02:05:00,0.0,0.0,0.0,0.0
2017-02-14 02:10:00,0.0,0.0,0.0,0.0
2017-02-14 02:15:00,0.0,0.0,0.0,0.0
2017-02-14 02:20:00,0.0,0.0,0.0,0.0
2017-02-14 02:25:00,0.0,0.0,0.0,0.0
2017-02-14 02:30:00,0.0,0.0,0.0,0.0
2017-02-14 02:35:00,0.0,0.0,0.0,0.0
2017-02-14 02:40:00,0.0,0.0,0.0,0.0
2017-02-14 02:45:00,0.0,0.0,0.0,0.0
2017-02-14 02:50:00,0.0,0.0,0.0,0.0
2017-02-14 02:55:00,0.0,0.0,0.0,0.0
2017-02-14 03:00:00,0.0,0.0,0.0,0.0
2017-02-14 03:05:00,0.0,0.0,0.0,0.0
2017-02-14 03:10:00,0.0,0.0,0.0,0.0
2017-02-14 03:15:00,0.0,0.0,0.0,0.0
2017-02-14 03:20:00,0.0,0.0,0.0,0.0
2017-02-14 03:25:00,0.0,0.0,0.0,0.0
2017-02-14 03:30:00,0.0,0.0,0.0,0.0
2017-02-14 03:35:00,0.0,0.0,0.0,0.0
2017-02-14 03:40:00,0.0,0.0,0.0,0.0
2017-02-14 03:45:00,0.0,0.0,0.0,0.0
2017-02-14 03:50:00,0.0,0.0,0.0,0.0
2017-02-14 03:55:00,0.0,0.0,93.5274200439,93.4597320557
2017-02-14 04:00:00,0.0,0.0,100.0,95.2203712463
2017-02-14 04:05:00,0.0,0.0,100.0,94.8522466024
2017-02-14 04:10:00,0.0,0.0,100.0,94.8648719788
2017-02-14 04:15:00,0.0,0.0,100.0,90.5761769613
2017-02-14 04:20:00,0.0,0.0,100.0,83.7066345215
2017-02-14 04:25:00,0.0,0.0,100.0,79.1792093913
2017-02-14 04:30:00,0.0,0.0,100.0,74.7088890075
2017-02-14 04:35:00,0.0,0.0,99.6561787923,69.5733744304
2017-02-14 04:40:00,0.0,0.0,98.4116210938,66.4267959595
2017-02-14 04:45:00,0.0,0.0,97.7570495606,61.0934003194
2017-02-14 04:50:00,0.0,0.0,94.6118850708,58.5601577759
2017-02-14 04:55:00,0.0,0.0,94.7729517619,57.6690597534
2017-02-14 05:00:00,0.0,0.0,92.0401535035,54.7825965881
2017-02-14 05:05:00,0.0,0.0,92.4479166667,55.2171211243
2017-02-14 05:10:00,0.0,0.0,90.7833709717,53.0290908814
2017-02-14 05:15:00,28.6082890828,0.0,90.8104070028,50.4733734131
2017-02-14 05:20:00,83.2362060547,0.0,88.8983650207,50.4733734131
2017-02-14 05:25:00,62.2620366414,0.0,90.1565653483,45.1413536072
2017-02-14 05:30:00,48.741815567,0.0,91.516544342,44.7737236023
2017-02-14 05:35:00,44.3692232768,0.0,91.0404968262,44.3393414815
2017-02-14 05:40:00,41.9119815827,0.0,88.6285858155,43.9216842651
2017-02-14 05:45:00,38.9944076538,0.0,87.8122762044,43.5040868123
2017-02-14 05:50:00,33.8306303025,0.0,85.0727310181,43.06990242
2017-02-14 05:55:00,31.8739598592,0.0,85.474029541,42.7022043864
2017-02-14 06:00:00,32.6264762878,0.0,80.5948410034,42.2680511474
2017-02-14 06:05:00,29.6606445313,0.0,80.5948410034,38.4569180806
2017-02-14 06:10:00,27.9521522522,0.0,80.5948410034,35.998298645
2017-02-14 06:15:00,27.9521522522,0.0,80.5948410034,35.1779518127
2017-02-14 06:20:00,27.9521522522,100.0,78.09532547,34.341802597
2017-02-14 06:25:00,27.9521522522,100.0,74.9930013021,33.5042241414
2017-02-14 06:30:00,27.9521522522,100.0,74.1903076172,32.6836242676
2017-02-14 06:35:00,27.9521522522,94.3504842122,73.3874104818,31.8304761251
2017-02-14 06:40:00,27.9521522522,91.1632995606,69.9599609375,31.0273704529
2017-02-14 06:45:00,27.9521522522,85.2011082967,62.6062266032,30.1904805501
2017-02-14 06:50:00,27.9521522522,82.2248649597,59.2848243713,29.3715267182
2017-02-14 06:55:00,27.9521522522,79.3090744019,57.5876324972,28.5175069173
2017-02-14 07:00:00,21.0372581482,72.7270202637,53.1856632233,27.663684845
2017-02-14 07:05:00,20.3519967397,70.4164505005,44.8578974406,26.8768730164
2017-02-14 07:10:00,19.6331424713,68.2233467102,40.6860237122,26.0558834076
2017-02-14 07:15:00,18.8815085093,61.1324030558,34.581808726,25.2026074727
2017-02-14 07:20:00,18.2296562195,55.1807117462,29.9531211853,24.3493270874
2017-02-14 07:25:00,17.4772720337,52.1037750244,26.9891192118,27.0095570882
2017-02-14 07:30:00,16.7249565124,57.9239826203,24.0032615662,28.2650585175
2017-02-14 07:35:00,16.0406239827,58.543027242,21.0213038126,27.8475735982
2017-02-14 07:40:00,15.3215999603,59.1786460876,23.3155899048,27.4137153626
2017-02-14 07:45:00,14.6031831106,59.8140818278,24.3195571899,26.9796396891
2017-02-14 07:50:00,13.9175281525,60.4330387115,23.9125938415,29.1698627472
2017-02-14 07:55:00,13.1656589508,61.0516560872,27.1495844523,31.6275291443
2017-02-14 08:00:00,15.7157411576,61.6873321533,25.46799469,31.6275291443
2017-02-14 08:05:00,18.8681545258,62.3234570821,27.1986083985,31.6275291443
2017-02-14 08:10:00,18.8681545258,62.9937667846,27.5626106262,34.1270503998
2017-02-14 08:15:00,18.8681545258,61.4987920125,26.2707506816,36.9604174296
2017-02-14 08:20:00,18.8681545258,57.5060157776,24.94597435,37.3779106141
2017-02-14 08:25:00,18.8681545258,57.5060157776,23.6882807414,37.7961184184
2017-02-14 08:30:00,18.8681545258,57.5060157776,22.4305973053,38.2304534913
2017-02-14 08:35:00,18.8681545258,57.5060157776,26.5160140991,38.5978012085
2017-02-14 08:40:00,18.8681545258,57.5060157776,25.6949634552,39.0323619843
2017-02-14 08:45:00,18.8681545258,57.5060157776,24.8418019613,39.4332593282
2017-02-14 08:50:00,18.8681545258,57.5060157776,23.9883995057,39.8338718414
2017-02-14 08:55:00,18.8681545258,57.5060157776,23.1344439189,40.2683817546
2017-02-14 09:00:00,18.8681545258,54.7902679443,22.2817325592,40.685874939
2017-02-14 09:05:00,18.8681545258,51.4722264608,21.4608459473,41.1036249796
2017-02-14 09:10:00,18.8681545258,50.7191963196,20.6236047745,41.4877758026
2017-02-14 09:15:00,18.8681545258,49.9653256734,24.9858709971,41.905292511
2017-02-14 09:20:00,18.8681545258,49.2123641968,24.5179958343,42.339597702
2017-02-14 09:25:00,18.8681545258,48.458076477,24.1170902252,42.7405815125
2017-02-14 09:30:00,18.8681545258,47.8052558899,23.7159433365,43.1414642334
2017-02-14 09:35:00,18.8681545258,47.051457723,23.2818768819,43.5756835938
2017-02-14 09:40:00,18.8681545258,46.2973270417,22.8139772415,43.9933662415
2017-02-14 09:45:00,18.8681545258,45.542842865,22.4127470652,44.3774490356
2017-02-14 09:50:00,18.8681545258,44.7887878418,22.0115051269,44.7947235108
2017-02-14 09:55:00,17.167538325,44.0355873108,21.5771052042,45.2120170593
2017-02-14 10:00:00,13.4651584626,43.2815628052,21.1596031189,45.6460170746
2017-02-14 10:05:00,12.8305689494,42.5277773539,20.7423896789,46.0134798686
2017-02-14 10:10:00,12.2123785019,41.7739009857,20.3079576492,43.9533824921
2017-02-14 10:15:00,11.6277090708,41.0202967326,19.8731810252,41.5591812134
2017-02-14 10:20:00,11.0094642639,40.3163108825,24.6286201477,41.5591812134
2017-02-14 10:25:00,10.3914146423,39.6128921509,24.6286201477,41.5591812134
2017-02-14 10:30:00,9.8068189621,38.8606433869,24.6286201477,41.5591812134
2017-02-14 10:35:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 10:40:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 10:45:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 10:50:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 10:55:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:00:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:05:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:10:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:15:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:20:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:25:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:30:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:35:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:40:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:45:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:50:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 11:55:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 12:00:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 12:05:00,14.4960575104,43.7328834534,24.6286201477,41.5591812134
2017-02-14 12:10:00,19.6951971054,43.7328834534,24.6286201477,41.5591812134
2017-02-14 12:15:00,20.3639170329,43.7328834534,24.6286201477,41.5591812134
2017-02-14 12:20:00,23.9195213318,41.0643825531,24.6286201477,41.5591812134
2017-02-14 12:25:00,27.8795579275,37.7926686605,24.6286201477,47.060798645
2017-02-14 12:30:00,29.0010709762,37.0397605896,24.6286201477,47.4620513916
2017-02-14 12:35:00,30.1562423706,36.2875378927,24.6286201477,47.8966178894
2017-02-14 12:40:00,31.2617921829,35.5329036713,24.6286201477,48.364151001
2017-02-14 12:45:00,32.4323088328,34.7787691752,24.6286201477,48.7651227316
2017-02-14 12:50:00,33.569223404,34.0250930786,24.6286201477,49.1660499572
2017-02-14 12:55:00,34.7086817423,33.2714195251,24.6286201477,49.6337343852
2017-02-14 13:00:00,35.8302307129,38.3960838318,24.6286201477,50.0682258606
2017-02-14 13:05:00,36.9514694214,38.3960838318,24.6286201477,50.4691441854
2017-02-14 13:10:00,38.0893611908,38.3960838318,24.6286201477,50.9203796387
2017-02-14 13:15:00,37.4310073852,38.3960838318,24.6286201477,51.3379033407
2017-02-14 13:20:00,34.6580467224,38.3960838318,24.6286201477,51.7722492218
2017-02-14 13:25:00,35.3763923645,38.3960838318,24.6286201477,52.2065531413
2017-02-14 13:30:00,36.0613231658,38.3960838318,24.6286201477,52.623916626
2017-02-14 13:35:00,36.7469355265,38.3960838318,24.6286201477,53.0412610372
2017-02-14 13:40:00,32.1292877197,38.3960838318,24.6286201477,53.475643158
2017-02-14 13:45:00,32.1292877197,38.3960838318,24.6286201477,52.240776062
2017-02-14 13:50:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 13:55:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:00:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:05:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:10:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:15:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:20:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:25:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:30:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:35:00,32.1292877197,38.3960838318,24.6286201477,49.0692062378
2017-02-14 14:40:00,32.1292877197,38.3960838318,24.6286201477,43.8201217651
2017-02-14 14:45:00,32.1292877197,38.3960838318,24.6286201477,43.4027099609
2017-02-14 14:50:00,32.1292877197,38.3960838318,24.6286201477,42.9681606293
2017-02-14 14:55:00,32.1292877197,38.3960838318,24.6286201477,42.5335782369
2017-02-14 15:00:00,32.1292877197,38.3960838318,24.6286201477,42.1157150268
2017-02-14 15:05:00,32.1292877197,38.3960838318,24.6286201477,41.7315546672
2017-02-14 15:10:00,32.1292877197,38.3960838318,24.6286201477,41.3138694763
2017-02-14 15:15:00,32.1292877197,38.3960838318,24.6286201477,40.8961385091
2017-02-14 15:20:00,32.1292877197,38.3960838318,24.6286201477,40.4617042541
2017-02-14 15:25:00,32.1292877197,38.3960838318,24.6286201477,40.0944112142
2017-02-14 15:30:00,32.1292877197,38.3960838318,24.6286201477,39.660041809
2017-02-14 15:35:00,32.1292877197,38.3960838318,24.6286201477,39.2590700785
2017-02-14 15:40:00,32.1292877197,38.3960838318,24.6286201477,38.8578662872
2017-02-14 15:45:00,32.1292877197,38.3960838318,24.6286201477,38.4235242208
2017-02-14 15:50:00,32.1292877197,38.3960838318,24.6286201477,38.0064373016
2017-02-14 15:55:00,32.1292877197,38.3960838318,24.6286201477,37.6226348877
2017-02-14 16:00:00,32.1292877197,38.3960838318,24.6286201477,37.2049560547
2017-02-14 16:05:00,32.1292877197,38.3960838318,24.6286201477,36.8211046855
2017-02-14 16:10:00,32.1292877197,38.3960838318,24.6286201477,36.4036045074
2017-02-14 16:15:00,35.5641237895,38.3960838318,24.6286201477,35.9856211344
2017-02-14 16:20:00,37.7821388245,38.3960838318,24.6286201477,35.5511322021
2017-02-14 16:25:00,38.3665542602,38.3960838318,24.6286201477,35.1504796346
2017-02-14 16:30:00,38.9846992493,38.3960838318,24.6286201477,34.7498168945
2017-02-14 16:35:00,39.6028645833,38.3960838318,24.6286201477,34.3158887227
2017-02-14 16:40:00,40.1877155304,38.3960838318,24.6286201477,33.9483852387
2017-02-14 16:45:00,40.8058013916,38.3960838318,24.6286201477,33.5140304565
2017-02-14 16:50:00,41.4405593872,38.3960838318,24.6286201477,33.0963859558
2017-02-14 16:55:00,42.0085639954,38.3960838318,24.6286201477,32.678507487
2017-02-14 17:00:00,42.6433296204,38.3960838318,24.6286201477,32.2440395356
2017-02-14 17:05:00,43.2110977173,38.3960838318,24.6286201477,31.8766263326
2017-02-14 17:10:00,43.8454456329,38.3960838318,24.6286201477,31.4423656464
2017-02-14 17:15:00,44.4471524557,38.3960838318,24.6286201477,31.0413589477
2017-02-14 17:20:00,45.0485725403,38.3960838318,24.6286201477,30.6405887604
2017-02-14 17:25:00,45.6497828166,38.3960838318,24.6286201477,30.2061258952
2017-02-14 17:30:00,46.2513332367,38.3960838318,19.4271621704,29.7885665894
2017-02-14 17:35:00,41.4485855103,38.3960838318,18.9928830465,29.3707784017
2017-02-14 17:40:00,41.4485855103,38.3960838318,18.5756006241,28.9867553711
2017-02-14 17:45:00,41.4485855103,38.3960838318,18.1579189301,28.56919988
2017-02-14 17:50:00,41.4485855103,38.3960838318,17.723238945,28.1352329254
2017-02-14 17:55:00,41.4485855103,36.1727282206,17.3223597209,27.7341054281
2017-02-14 18:00:00,0.0,0.0,0.0,0.0
2017-02-14 18:05:00,0.0,0.0,0.0,0.0
2017-02-14 18:10:00,0.0,0.0,0.0,0.0
2017-02-14 18:15:00,0.0,0.0,0.0,0.0
2017-02-14 18:20:00,0.0,0.0,0.0,0.0
2017-02-14 18:25:00,0.0,0.0,0.0,0.0
2017-02-14 18:30:00,0.0,0.0,0.0,0.0
2017-02-14 18:35:00,0.0,0.0,0.0,0.0
2017-02-14 18:40:00,0.0,0.0,0.0,0.0
2017-02-14 18:45:00,0.0,0.0,0.0,0.0
2017-02-14 18:50:00,0.0,0.0,0.0,0.0
2017-02-14 18:55:00,0.0,0.0,0.0,0.0
2017-02-14 19:00:00,0.0,0.0,0.0,0.0
2017-02-14 19:05:00,0.0,0.0,0.0,0.0
2017-02-14 19:10:00,0.0,0.0,0.0,0.0
2017-02-14 19:15:00,0.0,0.0,0.0,0.0
2017-02-14 19:20:00,0.0,0.0,0.0,0.0
2017-02-14 19:25:00,0.0,0.0,0.0,0.0
2017-02-14 19:30:00,0.0,0.0,0.0,0.0
2017-02-14 19:35:00,0.0,0.0,0.0,0.0
2017-02-14 19:40:00,0.0,0.0,0.0,0.0
2017-02-14 19:45:00,0.0,0.0,0.0,0.0
2017-02-14 19:50:00,0.0,0.0,0.0,0.0
2017-02-14 19:55:00,0.0,0.0,0.0,0.0
2017-02-14 20:00:00,0.0,0.0,0.0,0.0
2017-02-14 20:05:00,0.0,0.0,0.0,0.0
2017-02-14 20:10:00,0.0,0.0,0.0,0.0
2017-02-14 20:15:00,0.0,0.0,0.0,0.0
2017-02-14 20:20:00,0.0,0.0,0.0,0.0
2017-02-14 20:25:00,0.0,0.0,0.0,0.0
2017-02-14 20:30:00,0.0,0.0,0.0,0.0
2017-02-14 20:35:00,0.0,0.0,0.0,0.0
2017-02-14 20:40:00,0.0,0.0,0.0,0.0
2017-02-14 20:45:00,0.0,0.0,0.0,0.0
2017-02-14 20:50:00,0.0,0.0,0.0,0.0
2017-02-14 20:55:00,0.0,0.0,0.0,0.0
2017-02-14 21:00:00,0.0,0.0,0.0,0.0
2017-02-14 21:05:00,0.0,0.0,0.0,0.0
2017-02-14 21:10:00,0.0,0.0,0.0,0.0
2017-02-14 21:15:00,0.0,0.0,0.0,0.0
2017-02-14 21:20:00,0.0,0.0,0.0,0.0
2017-02-14 21:25:00,0.0,0.0,0.0,0.0
2017-02-14 21:30:00,0.0,0.0,0.0,0.0
2017-02-14 21:35:00,0.0,0.0,0.0,0.0
2017-02-14 21:40:00,0.0,0.0,0.0,0.0
2017-02-14 21:45:00,0.0,0.0,0.0,0.0
2017-02-14 21:50:00,0.0,0.0,0.0,0.0
2017-02-14 21:55:00,0.0,0.0,0.0,0.0
